Locus_1_Transcript_1/1_Confidence_1.000_Length_963	Cre17.g701650.t1.1	3e-47	Ribosomal L27e protein family
Locus_6728_Transcript_2/2_Confidence_0.667_Length_795	Cre01.g008500.t1.1	2e-18	ankyrin repeat family protein
Locus_6732_Transcript_1/1_Confidence_1.000_Length_1037	Cre09.g394800.t1.2	6e-52	Mitochondrial substrate carrier family protein
Locus_6735_Transcript_1/1_Confidence_1.000_Length_2171	Cre13.g601800.t1.1	3e-33	
Locus_6736_Transcript_1/1_Confidence_1.000_Length_649	Cre31.g780000.t1.2	6e-50	
Locus_6737_Transcript_1/1_Confidence_1.000_Length_913	Cre31.g780000.t1.2	9e-22	
Locus_6748_Transcript_1/2_Confidence_0.500_Length_938	Cre01.g041050.t1.2	1e-66	amino acid transporter 1
Locus_6748_Transcript_2/2_Confidence_0.750_Length_1032	Cre01.g041050.t1.2	2e-88	amino acid transporter 1
Locus_6752_Transcript_1/1_Confidence_1.000_Length_1332	Cre16.g649600.t1.1	9e-39	pumilio 23
Locus_6755_Transcript_1/1_Confidence_1.000_Length_1437	Cre17.g705550.t1.1	2e-68	THO complex,  subunit 5
Locus_6756_Transcript_1/1_Confidence_1.000_Length_974	Cre17.g725450.t1.2	1e-45	DDB1-CUL4 associated factor 1
Locus_6760_Transcript_1/1_Confidence_1.000_Length_533	Cre14.g611551.t1.2	3e-11	
Locus_6774_Transcript_2/5_Confidence_0.615_Length_1982	Cre12.g492750.t1.2	2e-11	Carbohydrate-binding-like fold
Locus_6774_Transcript_3/5_Confidence_0.577_Length_1840	Cre02.g130700.t1.1	5e-09	Carbohydrate-binding-like fold
Locus_6774_Transcript_5/5_Confidence_0.692_Length_2031	Cre12.g492750.t1.2	2e-11	Carbohydrate-binding-like fold
Locus_6775_Transcript_1/1_Confidence_1.000_Length_1547	Cre16.g669400.t1.1	4e-33	Putative methyltransferase family protein
Locus_6777_Transcript_1/2_Confidence_0.714_Length_1341	Cre17.g720400.t1.2	3e-42	heavy metal atpase 1
Locus_6777_Transcript_2/2_Confidence_0.857_Length_1345	Cre17.g720400.t1.2	2e-49	heavy metal atpase 1
Locus_6778_Transcript_1/1_Confidence_1.000_Length_370	Cre02.g135100.t1.2	3e-13	nucleic acid binding
Locus_6781_Transcript_1/2_Confidence_0.600_Length_1645	Cre15.g640900.t1.1	1e-52	
Locus_6782_Transcript_1/4_Confidence_0.250_Length_316	Cre07.g316650.t1.2	5e-09	Protein kinase superfamily protein with octicosapeptide/Phox/Bem1p domain
Locus_6782_Transcript_2/4_Confidence_0.500_Length_251	Cre09.g398100.t1.2	3e-09	PB1 domain-containing protein tyrosine kinase
Locus_6782_Transcript_3/4_Confidence_0.250_Length_333	Cre13.g574350.t1.1	2e-08	Protein kinase superfamily protein with octicosapeptide/Phox/Bem1p domain
Locus_6782_Transcript_4/4_Confidence_0.375_Length_294	Cre13.g574350.t1.1	2e-10	Protein kinase superfamily protein with octicosapeptide/Phox/Bem1p domain
Locus_6783_Transcript_1/1_Confidence_1.000_Length_427	Cre10.g455850.t1.1	1e-14	Minichromosome maintenance (MCM2/3/5) family protein
Locus_6784_Transcript_1/1_Confidence_1.000_Length_2325	Cre03.g178350.t1.1	3e-13	calmodulin 4
Locus_6786_Transcript_2/3_Confidence_0.750_Length_1205	Cre07.g316650.t1.2	1e-23	Protein kinase superfamily protein with octicosapeptide/Phox/Bem1p domain
Locus_6786_Transcript_3/3_Confidence_0.850_Length_2115	Cre07.g316650.t1.2	1e-22	Protein kinase superfamily protein with octicosapeptide/Phox/Bem1p domain
Locus_6788_Transcript_1/1_Confidence_1.000_Length_2017	Cre01.g065950.t1.1	0.0	
Locus_6796_Transcript_1/1_Confidence_1.000_Length_920	Cre06.g283900.t1.1	1e-19	
Locus_6798_Transcript_1/1_Confidence_1.000_Length_997	Cre01.g052200.t1.1	4e-40	
Locus_6800_Transcript_1/4_Confidence_0.778_Length_2494	Cre10.g453400.t1.2	9e-107	mechanosensitive channel of small conductance-like 10
Locus_6800_Transcript_2/4_Confidence_0.778_Length_2493	Cre10.g453400.t1.2	9e-107	mechanosensitive channel of small conductance-like 10
Locus_6800_Transcript_3/4_Confidence_0.889_Length_2738	Cre10.g453400.t1.2	3e-87	mechanosensitive channel of small conductance-like 10
Locus_6800_Transcript_4/4_Confidence_0.889_Length_2495	Cre10.g453400.t1.2	9e-107	mechanosensitive channel of small conductance-like 10
Locus_6801_Transcript_1/1_Confidence_1.000_Length_3984	Cre06.g298500.t1.2	3e-17	
Locus_6804_Transcript_1/1_Confidence_1.000_Length_1072	Cre07.g331950.t1.1	4e-12	
Locus_6806_Transcript_1/3_Confidence_0.667_Length_727	Cre01.g062900.t1.1	7e-40	
Locus_6806_Transcript_2/3_Confidence_0.500_Length_583	Cre01.g062900.t1.1	6e-29	
Locus_6806_Transcript_3/3_Confidence_0.667_Length_1069	Cre01.g064400.t1.1	3e-54	glutathione S-transferase (class phi) 14
Locus_6807_Transcript_3/4_Confidence_0.267_Length_1790	Cre10.g433900.t1.2	9e-104	ubiquitin-protein ligase 1
Locus_6809_Transcript_1/1_Confidence_1.000_Length_911	Cre04.g215400.t1.1	1e-57	Protein kinase superfamily protein
Locus_6810_Transcript_1/3_Confidence_0.286_Length_780	Cre07.g326950.t1.2	6e-54	Nucleic acid-binding, OB-fold-like protein
Locus_6811_Transcript_13/26_Confidence_1.000_Length_275	Cre01.g012650.t1.2	1e-14	gated outwardly-rectifying K+ channel
Locus_6811_Transcript_17/26_Confidence_0.568_Length_4745	Cre01.g012650.t1.2	2e-77	gated outwardly-rectifying K+ channel
Locus_6811_Transcript_18/26_Confidence_0.591_Length_4760	Cre01.g012650.t1.2	2e-76	gated outwardly-rectifying K+ channel
Locus_6811_Transcript_19/26_Confidence_0.580_Length_4745	Cre01.g012650.t1.2	4e-71	gated outwardly-rectifying K+ channel
Locus_6811_Transcript_20/26_Confidence_0.568_Length_4501	Cre01.g012650.t1.2	1e-76	gated outwardly-rectifying K+ channel
Locus_6811_Transcript_21/26_Confidence_0.568_Length_4745	Cre01.g012650.t1.2	9e-76	gated outwardly-rectifying K+ channel
Locus_6811_Transcript_22/26_Confidence_0.591_Length_4952	Cre01.g012650.t1.2	2e-76	gated outwardly-rectifying K+ channel
Locus_6811_Transcript_23/26_Confidence_0.568_Length_4691	Cre01.g012700.t1.1	1e-117	gated outwardly-rectifying K+ channel
Locus_6811_Transcript_24/26_Confidence_0.466_Length_3490	Cre01.g012650.t1.2	2e-77	gated outwardly-rectifying K+ channel
Locus_6811_Transcript_25/26_Confidence_0.466_Length_4772	Cre01.g012650.t1.2	5e-87	gated outwardly-rectifying K+ channel
Locus_6811_Transcript_26/26_Confidence_0.591_Length_4745	Cre01.g012650.t1.2	2e-76	gated outwardly-rectifying K+ channel
Locus_6814_Transcript_1/2_Confidence_0.750_Length_1201	Cre01.g028423.t1.1	1e-138	Pyridoxal phosphate (PLP)-dependent transferases superfamily protein
Locus_6814_Transcript_2/2_Confidence_0.750_Length_1130	Cre01.g028423.t1.1	3e-139	Pyridoxal phosphate (PLP)-dependent transferases superfamily protein
Locus_6815_Transcript_1/1_Confidence_1.000_Length_1827	Cre02.g088750.t1.1	0.0	phosphotransferases, alcohol group as acceptor;binding;inositol or phosphatidylinositol kinases
Locus_6819_Transcript_1/1_Confidence_1.000_Length_878	Cre16.g651050.t1.1	1e-32	Cytochrome c
Locus_6823_Transcript_2/4_Confidence_0.571_Length_1105	Cre01.g031650.t1.2	5e-14	Galactosyl transferase GMA12/MNN10 family protein
Locus_6823_Transcript_3/4_Confidence_0.429_Length_1356	Cre01.g031650.t1.2	1e-14	Galactosyl transferase GMA12/MNN10 family protein
Locus_6823_Transcript_4/4_Confidence_0.571_Length_1076	Cre01.g031650.t1.2	5e-14	Galactosyl transferase GMA12/MNN10 family protein
Locus_6826_Transcript_1/1_Confidence_1.000_Length_1324	Cre06.g290000.t1.1	4e-119	ureidoglycine aminohydrolase
Locus_6828_Transcript_1/1_Confidence_1.000_Length_739	Cre01.g042200.t1.1	5e-14	
Locus_6829_Transcript_1/1_Confidence_1.000_Length_1113	Cre16.g665600.t1.1	8e-14	casein kinase alpha 1
Locus_6836_Transcript_1/1_Confidence_1.000_Length_1289	Cre17.g731850.t1.1	3e-135	short-chain dehydrogenase-reductase B
Locus_6837_Transcript_1/1_Confidence_1.000_Length_5944	Cre08.g374700.t1.2	1e-43	
Locus_6841_Transcript_1/1_Confidence_1.000_Length_559	Cre10.g433100.t1.1	9e-16	GTP1/OBG family protein
Locus_6842_Transcript_1/2_Confidence_0.667_Length_1034	Cre10.g437050.t1.1	3e-48	
Locus_6842_Transcript_2/2_Confidence_0.667_Length_517	Cre10.g437050.t1.1	2e-22	
Locus_6844_Transcript_1/2_Confidence_0.800_Length_2369	Cre05.g233800.t1.1	0.0	glycyl-tRNA synthetase / glycine--tRNA ligase
Locus_6844_Transcript_2/2_Confidence_0.600_Length_2148	Cre05.g233800.t1.1	0.0	glycyl-tRNA synthetase / glycine--tRNA ligase
Locus_6846_Transcript_1/1_Confidence_1.000_Length_886	Cre23.g766700.t1.2	2e-29	8-oxoguanine-DNA glycosylase 1
Locus_6847_Transcript_1/1_Confidence_1.000_Length_1501	Cre16.g658200.t1.2	3e-26	Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase family protein
Locus_6851_Transcript_1/2_Confidence_0.750_Length_759	Cre01.g034950.t1.1	4e-68	general control non-repressible 4
Locus_6851_Transcript_2/2_Confidence_0.500_Length_625	Cre01.g034950.t1.1	5e-39	general control non-repressible 4
Locus_6852_Transcript_1/1_Confidence_1.000_Length_454	Cre10.g420800.t1.2	2e-11	
Locus_6853_Transcript_1/1_Confidence_1.000_Length_2406	Cre17.g716050.t1.2	1e-15	P-loop containing nucleoside triphosphate hydrolases superfamily protein
Locus_6855_Transcript_1/1_Confidence_1.000_Length_1925	Cre03.g196450.t1.1	3e-68	plus-3 domain-containing protein
Locus_6857_Transcript_1/3_Confidence_0.250_Length_1159	Cre13.g572450.t1.1	2e-25	response regulator 14
Locus_6857_Transcript_2/3_Confidence_0.250_Length_1171	Cre13.g572450.t1.1	2e-25	response regulator 14
Locus_6857_Transcript_3/3_Confidence_0.833_Length_1159	Cre13.g572450.t1.1	2e-25	response regulator 14
Locus_6859_Transcript_1/1_Confidence_1.000_Length_338	Cre07.g315550.t1.2	6e-08	AFG1-like ATPase family protein
Locus_6860_Transcript_1/6_Confidence_0.688_Length_1306	Cre08.g364862.t1.1	3e-40	PAS domain-containing protein tyrosine kinase family protein
Locus_6860_Transcript_2/6_Confidence_0.688_Length_1272	Cre08.g364862.t1.1	4e-40	PAS domain-containing protein tyrosine kinase family protein
Locus_6860_Transcript_3/6_Confidence_0.688_Length_1302	Cre08.g364862.t1.1	8e-40	PAS domain-containing protein tyrosine kinase family protein
Locus_6860_Transcript_4/6_Confidence_0.688_Length_1282	Cre08.g364862.t1.1	1e-36	PAS domain-containing protein tyrosine kinase family protein
Locus_6860_Transcript_5/6_Confidence_0.562_Length_1129	Cre08.g364862.t1.1	1e-38	PAS domain-containing protein tyrosine kinase family protein
Locus_6860_Transcript_6/6_Confidence_0.688_Length_1300	Cre08.g364862.t1.1	3e-40	PAS domain-containing protein tyrosine kinase family protein
Locus_6861_Transcript_1/5_Confidence_0.500_Length_1491	Cre12.g488350.t1.2	3e-93	nine-cis-epoxycarotenoid dioxygenase 4
Locus_6861_Transcript_2/5_Confidence_0.571_Length_1492	Cre12.g488350.t1.2	3e-93	nine-cis-epoxycarotenoid dioxygenase 4
Locus_6861_Transcript_3/5_Confidence_0.571_Length_1492	Cre12.g488350.t1.2	3e-93	nine-cis-epoxycarotenoid dioxygenase 4
Locus_6861_Transcript_4/5_Confidence_0.429_Length_1512	Cre12.g488350.t1.2	4e-93	nine-cis-epoxycarotenoid dioxygenase 4
Locus_6861_Transcript_5/5_Confidence_0.643_Length_1492	Cre12.g488350.t1.2	3e-93	nine-cis-epoxycarotenoid dioxygenase 4
Locus_6862_Transcript_1/1_Confidence_1.000_Length_873	Cre11.g471400.t1.1	3e-18	vacuolar protein sorting 11
Locus_6863_Transcript_1/1_Confidence_1.000_Length_492	Cre11.g471400.t1.1	3e-14	vacuolar protein sorting 11
Locus_6865_Transcript_1/1_Confidence_1.000_Length_572	Cre16.g649850.t1.2	5e-16	RING/U-box superfamily protein
Locus_6867_Transcript_1/1_Confidence_1.000_Length_1344	Cre10.g429900.t1.2	5e-73	ARID/BRIGHT DNA-binding domain-containing protein
Locus_6868_Transcript_1/1_Confidence_1.000_Length_1485	Cre11.g471750.t1.1	9e-114	
Locus_6869_Transcript_1/1_Confidence_1.000_Length_1044	Cre03.g194800.t1.1	5e-93	CLP-similar protein 3
Locus_6870_Transcript_1/3_Confidence_0.556_Length_458	Cre17.g725550.t1.1	1e-50	glucose-6-phosphate dehydrogenase 5
Locus_6870_Transcript_2/3_Confidence_0.222_Length_649	Cre08.g378150.t1.2	4e-28	glucose-6-phosphate dehydrogenase 3
Locus_6870_Transcript_3/3_Confidence_0.778_Length_1870	Cre17.g725550.t1.1	2e-159	glucose-6-phosphate dehydrogenase 5
Locus_6872_Transcript_1/1_Confidence_1.000_Length_960	Cre11.g471400.t1.1	3e-69	vacuolar protein sorting 11
Locus_6874_Transcript_1/3_Confidence_0.455_Length_1537	Cre13.g578800.t1.1	4e-26	
Locus_6874_Transcript_2/3_Confidence_0.727_Length_1511	Cre13.g578800.t1.1	4e-26	
Locus_6874_Transcript_3/3_Confidence_0.727_Length_1537	Cre13.g578800.t1.1	4e-26	
Locus_6875_Transcript_1/1_Confidence_1.000_Length_864	Cre02.g077600.t1.1	5e-10	
Locus_6877_Transcript_1/1_Confidence_1.000_Length_494	Cre03.g183200.t1.1	7e-23	
Locus_6878_Transcript_1/1_Confidence_1.000_Length_952	Cre04.g221500.t1.2	2e-24	S-adenosyl-L-methionine-dependent methyltransferases superfamily protein
Locus_6880_Transcript_1/1_Confidence_1.000_Length_1546	Cre17.g697624.t1.1	1e-32	3\'-5\'-exoribonuclease family protein
Locus_6882_Transcript_1/1_Confidence_1.000_Length_1087	Cre01.g030500.t1.1	2e-60	
Locus_6885_Transcript_1/1_Confidence_1.000_Length_1796	Cre07.g316850.t1.1	0.0	Minichromosome maintenance (MCM2/3/5) family protein
Locus_6887_Transcript_1/2_Confidence_0.909_Length_3384	Cre16.g662700.t1.1	3e-87	RNA-binding (RRM/RBD/RNP motifs) family protein
Locus_6887_Transcript_2/2_Confidence_0.955_Length_3733	Cre16.g662700.t1.1	4e-116	RNA-binding (RRM/RBD/RNP motifs) family protein
Locus_6888_Transcript_1/3_Confidence_0.667_Length_822	Cre17.g733250.t1.1	3e-28	FKBP-like peptidyl-prolyl cis-trans isomerase family protein
Locus_6888_Transcript_2/3_Confidence_0.500_Length_1189	Cre17.g733250.t1.1	1e-21	FKBP-like peptidyl-prolyl cis-trans isomerase family protein
Locus_6888_Transcript_3/3_Confidence_0.500_Length_1380	Cre17.g733250.t1.1	7e-52	FKBP-like peptidyl-prolyl cis-trans isomerase family protein
Locus_6890_Transcript_1/1_Confidence_1.000_Length_524	Cre02.g082000.t1.1	6e-44	HhH-GPD base excision DNA repair family protein
Locus_6892_Transcript_1/2_Confidence_0.667_Length_1249	Cre03.g173800.t1.1	2e-98	pfkB-like carbohydrate kinase family protein
Locus_6892_Transcript_2/2_Confidence_0.667_Length_1533	Cre03.g173800.t1.1	1e-115	pfkB-like carbohydrate kinase family protein
Locus_6896_Transcript_1/2_Confidence_0.913_Length_1694	Cre02.g138000.t1.1	8e-27	Polyketide cyclase / dehydrase and lipid transport protein
Locus_6896_Transcript_2/2_Confidence_0.957_Length_2004	Cre02.g138000.t1.1	2e-51	Polyketide cyclase / dehydrase and lipid transport protein
Locus_6901_Transcript_1/4_Confidence_0.583_Length_2190	Cre06.g265550.t1.1	2e-113	calcium-dependent protein kinase 16
Locus_6901_Transcript_2/4_Confidence_0.500_Length_2189	Cre06.g265550.t1.1	2e-113	calcium-dependent protein kinase 16
Locus_6901_Transcript_3/4_Confidence_0.500_Length_2209	Cre06.g265550.t1.1	1e-163	calcium-dependent protein kinase 16
Locus_6901_Transcript_4/4_Confidence_0.667_Length_2190	Cre06.g265550.t1.1	2e-113	calcium-dependent protein kinase 16
Locus_6902_Transcript_1/2_Confidence_0.833_Length_1415	Cre06.g250750.t1.1	4e-177	ubiquitin-specific protease 3
Locus_6902_Transcript_2/2_Confidence_0.833_Length_900	Cre06.g250750.t1.1	2e-131	ubiquitin-specific protease 3
Locus_6903_Transcript_1/6_Confidence_0.333_Length_1243	Cre06.g267150.t1.1	5e-158	P-loop containing nucleoside triphosphate hydrolases superfamily protein
Locus_6903_Transcript_2/6_Confidence_0.333_Length_1243	Cre06.g267150.t1.1	5e-158	P-loop containing nucleoside triphosphate hydrolases superfamily protein
Locus_6903_Transcript_3/6_Confidence_0.333_Length_1242	Cre06.g267150.t1.1	1e-156	P-loop containing nucleoside triphosphate hydrolases superfamily protein
Locus_6903_Transcript_4/6_Confidence_0.333_Length_1243	Cre06.g267150.t1.1	5e-158	P-loop containing nucleoside triphosphate hydrolases superfamily protein
Locus_6903_Transcript_5/6_Confidence_0.333_Length_1275	Cre06.g267150.t1.1	2e-156	P-loop containing nucleoside triphosphate hydrolases superfamily protein
Locus_6903_Transcript_6/6_Confidence_0.444_Length_1244	Cre06.g267150.t1.1	3e-156	P-loop containing nucleoside triphosphate hydrolases superfamily protein
Locus_6906_Transcript_1/1_Confidence_1.000_Length_1692	Cre01.g030800.t1.1	0.0	proteasome family protein
Locus_6907_Transcript_1/1_Confidence_1.000_Length_1897	Cre29.g777600.t1.1	7e-109	Insulinase (Peptidase family M16) family protein
Locus_6908_Transcript_1/1_Confidence_1.000_Length_1074	Cre14.g610950.t1.1	5e-103	20S proteasome beta subunit D2
Locus_6909_Transcript_1/1_Confidence_1.000_Length_1545	Cre02.g104850.t1.1	2e-30	
Locus_6910_Transcript_1/2_Confidence_0.950_Length_3585	Cre03.g182050.t1.1	0.0	AMP-dependent synthetase and ligase family protein
Locus_6910_Transcript_2/2_Confidence_0.450_Length_596	Cre13.g566650.t1.1	8e-12	AMP-dependent synthetase and ligase family protein
Locus_6911_Transcript_1/2_Confidence_0.667_Length_2127	Cre14.g611100.t1.1	0.0	
Locus_6911_Transcript_2/2_Confidence_0.667_Length_1828	Cre14.g611100.t1.1	0.0	
Locus_6916_Transcript_1/1_Confidence_1.000_Length_1697	Cre02.g130250.t1.2	2e-21	
Locus_6919_Transcript_2/3_Confidence_0.667_Length_1393	Cre02.g099500.t1.2	4e-96	Vacuolar iron transporter (VIT) family protein
Locus_6919_Transcript_3/3_Confidence_0.476_Length_1393	Cre02.g099500.t1.2	4e-96	Vacuolar iron transporter (VIT) family protein
Locus_6920_Transcript_1/1_Confidence_1.000_Length_598	Cre13.g573450.t1.1	9e-36	cleavage and polyadenylation specificity factor 160
Locus_6922_Transcript_1/1_Confidence_1.000_Length_1049	Cre13.g561900.t1.2	1e-58	Polynucleotidyl transferase, ribonuclease H-like superfamily protein
Locus_6924_Transcript_1/3_Confidence_0.400_Length_794	Cre02.g129800.t1.1	5e-74	
Locus_6924_Transcript_3/3_Confidence_0.500_Length_1308	Cre02.g129800.t1.1	1e-72	
Locus_6927_Transcript_2/5_Confidence_0.714_Length_3221	Cre13.g592150.t1.1	0.0	P-loop containing nucleoside triphosphate hydrolases superfamily protein
Locus_6927_Transcript_3/5_Confidence_0.679_Length_3222	Cre13.g592150.t1.1	0.0	P-loop containing nucleoside triphosphate hydrolases superfamily protein
Locus_6927_Transcript_4/5_Confidence_0.714_Length_3192	Cre13.g592150.t1.1	0.0	P-loop containing nucleoside triphosphate hydrolases superfamily protein
Locus_6927_Transcript_5/5_Confidence_0.786_Length_3219	Cre13.g592150.t1.1	0.0	P-loop containing nucleoside triphosphate hydrolases superfamily protein
Locus_6929_Transcript_1/2_Confidence_0.667_Length_1730	Cre10.g438500.t1.1	8e-94	RNI-like superfamily protein
Locus_6929_Transcript_2/2_Confidence_0.667_Length_1498	Cre10.g438500.t1.1	8e-50	RNI-like superfamily protein
Locus_6930_Transcript_1/2_Confidence_0.900_Length_1732	Cre13.g593600.t1.1	2e-108	serine racemase
Locus_6930_Transcript_2/2_Confidence_0.700_Length_1099	Cre13.g593600.t1.1	3e-61	serine racemase
Locus_6931_Transcript_1/3_Confidence_0.625_Length_1839	Cre02.g113700.t1.1	7e-66	uvrB/uvrC motif-containing protein
Locus_6931_Transcript_2/3_Confidence_0.438_Length_1866	Cre02.g113700.t1.1	1e-65	uvrB/uvrC motif-containing protein
Locus_6931_Transcript_3/3_Confidence_0.688_Length_1840	Cre02.g113700.t1.1	3e-66	uvrB/uvrC motif-containing protein
Locus_6937_Transcript_1/1_Confidence_1.000_Length_1594	Cre01.g044850.t1.1	3e-33	Zinc finger, C3HC4 type (RING finger) family protein
Locus_6939_Transcript_1/1_Confidence_1.000_Length_2802	Cre08.g379450.t1.2	2e-108	glycoside hydrolase family 2 protein
Locus_6941_Transcript_1/1_Confidence_1.000_Length_1389	Cre07.g339050.t1.1	2e-67	actin depolymerizing factor 11
Locus_6943_Transcript_1/1_Confidence_1.000_Length_789	Cre13.g571800.t1.2	1e-68	Protein of unknown function (DUF1336)
Locus_6944_Transcript_1/2_Confidence_0.875_Length_2074	Cre10.g436100.t1.1	2e-112	PAS domain-containing protein tyrosine kinase family protein
Locus_6944_Transcript_2/2_Confidence_0.875_Length_1944	Cre10.g436100.t1.1	8e-113	PAS domain-containing protein tyrosine kinase family protein
Locus_6945_Transcript_2/3_Confidence_0.286_Length_1604	Cre02.g106500.t1.1	3e-49	nudix hydrolase homolog 12
Locus_6946_Transcript_1/2_Confidence_0.476_Length_1231	Cre10.g422000.t1.1	1e-109	N2,N2-dimethylguanosine tRNA methyltransferase
Locus_6946_Transcript_2/2_Confidence_1.000_Length_1226	Cre10.g422000.t1.1	3e-109	N2,N2-dimethylguanosine tRNA methyltransferase
Locus_6947_Transcript_1/1_Confidence_1.000_Length_721	Cre02.g118450.t1.2	2e-32	DNAJ heat shock N-terminal domain-containing protein
Locus_6948_Transcript_1/1_Confidence_1.000_Length_1000	Cre10.g440150.t1.1	2e-24	
Locus_6953_Transcript_2/2_Confidence_0.750_Length_1126	Cre12.g507700.t1.2	3e-34	THO2
Locus_6967_Transcript_1/1_Confidence_1.000_Length_908	Cre02.g117350.t1.2	3e-118	tubulin-tyrosine ligases;tubulin-tyrosine ligases
Locus_6968_Transcript_1/1_Confidence_1.000_Length_594	Cre06.g310050.t1.2	2e-07	CAAX amino terminal protease family protein
Locus_6970_Transcript_1/1_Confidence_1.000_Length_897	Cre07.g314300.t1.1	2e-59	
Locus_6973_Transcript_1/2_Confidence_0.154_Length_586	Cre02.g117850.t1.1	3e-19	ubiquitin-specific protease 9
Locus_6973_Transcript_2/2_Confidence_0.923_Length_858	Cre02.g117850.t1.1	1e-18	ubiquitin-specific protease 9
Locus_6975_Transcript_1/9_Confidence_0.320_Length_557	Cre13.g574300.t1.2	2e-59	Protein kinase superfamily protein
Locus_6975_Transcript_2/9_Confidence_0.320_Length_586	Cre07.g316650.t1.2	4e-32	Protein kinase superfamily protein with octicosapeptide/Phox/Bem1p domain
Locus_6975_Transcript_3/9_Confidence_0.280_Length_743	Cre13.g574300.t1.2	1e-58	Protein kinase superfamily protein
Locus_6975_Transcript_4/9_Confidence_0.280_Length_769	Cre13.g574300.t1.2	3e-58	Protein kinase superfamily protein
Locus_6975_Transcript_5/9_Confidence_0.280_Length_586	Cre07.g316650.t1.2	5e-32	Protein kinase superfamily protein with octicosapeptide/Phox/Bem1p domain
Locus_6975_Transcript_6/9_Confidence_0.320_Length_667	Cre13.g574300.t1.2	1e-58	Protein kinase superfamily protein
Locus_6975_Transcript_7/9_Confidence_0.400_Length_1285	Cre13.g574350.t1.1	1e-53	Protein kinase superfamily protein with octicosapeptide/Phox/Bem1p domain
Locus_6975_Transcript_8/9_Confidence_0.320_Length_969	Cre13.g574350.t1.1	8e-55	Protein kinase superfamily protein with octicosapeptide/Phox/Bem1p domain
Locus_6975_Transcript_9/9_Confidence_0.360_Length_738	Cre13.g574300.t1.2	2e-58	Protein kinase superfamily protein
Locus_6976_Transcript_1/4_Confidence_0.435_Length_1848	Cre12.g558650.t1.2	8e-146	NagB/RpiA/CoA transferase-like superfamily protein
Locus_6976_Transcript_2/4_Confidence_0.217_Length_1848	Cre12.g558650.t1.2	8e-146	NagB/RpiA/CoA transferase-like superfamily protein
Locus_6976_Transcript_3/4_Confidence_0.174_Length_2574	Cre12.g558650.t1.2	2e-142	NagB/RpiA/CoA transferase-like superfamily protein
Locus_6976_Transcript_4/4_Confidence_0.565_Length_1877	Cre12.g558650.t1.2	1e-145	NagB/RpiA/CoA transferase-like superfamily protein
Locus_6977_Transcript_1/1_Confidence_1.000_Length_1369	Cre17.g715900.t1.1	0.0	thymidylate synthase 2
Locus_6978_Transcript_1/1_Confidence_1.000_Length_1426	Cre13.g603250.t1.1	3e-19	
Locus_6979_Transcript_1/1_Confidence_1.000_Length_1520	Cre02.g103100.t1.1	4e-95	NAD(P)-binding Rossmann-fold superfamily protein
Locus_6980_Transcript_1/1_Confidence_1.000_Length_640	Cre15.g639400.t1.1	2e-90	glycoprotease 1
Locus_6981_Transcript_1/4_Confidence_0.357_Length_1993	Cre13.g599700.t1.2	1e-22	
Locus_6981_Transcript_2/4_Confidence_0.643_Length_1993	Cre13.g599700.t1.2	1e-22	
Locus_6981_Transcript_3/4_Confidence_0.286_Length_1991	Cre13.g599700.t1.2	7e-23	
Locus_6981_Transcript_4/4_Confidence_0.357_Length_1992	Cre13.g599700.t1.2	1e-22	
Locus_6985_Transcript_1/1_Confidence_1.000_Length_1200	Cre10.g442400.t1.1	3e-109	G10 family protein
Locus_6988_Transcript_1/1_Confidence_1.000_Length_677	Cre01.g070900.t1.1	4e-63	
Locus_6989_Transcript_1/1_Confidence_1.000_Length_1489	Cre08.g376700.t1.1	8e-74	mRNA capping enzyme family protein
Locus_6990_Transcript_1/1_Confidence_1.000_Length_903	Cre06.g284500.t1.1	2e-28	3\'-5\'-exoribonuclease family protein
Locus_6993_Transcript_1/1_Confidence_1.000_Length_612	Cre02.g086050.t1.2	8e-45	Pseudouridine synthase family protein
Locus_6995_Transcript_1/1_Confidence_1.000_Length_2254	Cre16.g676650.t1.1	0.0	Adaptor protein complex AP-1, gamma subunit
Locus_6998_Transcript_2/3_Confidence_0.667_Length_825	Cre09.g409200.t1.1	1e-20	
Locus_6998_Transcript_3/3_Confidence_0.667_Length_671	Cre09.g409200.t1.1	6e-33	
Locus_6999_Transcript_1/1_Confidence_1.000_Length_1604	Cre18.g743650.t1.1	5e-25	
Locus_7000_Transcript_1/1_Confidence_1.000_Length_1386	Cre08.g365950.t1.1	2e-50	Esterase/lipase/thioesterase family protein
Locus_7002_Transcript_1/2_Confidence_0.571_Length_1067	Cre17.g732250.t1.1	6e-19	
Locus_7002_Transcript_2/2_Confidence_0.714_Length_777	Cre17.g732250.t1.1	2e-22	
Locus_7003_Transcript_1/2_Confidence_0.778_Length_1278	Cre01.g072550.t1.1	1e-64	
Locus_7003_Transcript_2/2_Confidence_0.778_Length_1278	Cre01.g072550.t1.1	1e-64	
Locus_7004_Transcript_1/1_Confidence_1.000_Length_950	Cre12.g540400.t1.1	3e-177	Cell differentiation, Rcd1-like protein
Locus_7005_Transcript_1/1_Confidence_1.000_Length_847	Cre01.g040050.t1.2	3e-42	thiamin pyrophosphokinase1
Locus_7008_Transcript_1/3_Confidence_0.500_Length_1138	Cre14.g617150.t1.2	2e-61	MBOAT (membrane bound O-acyl transferase) family protein
